"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","adjust_global_lr_to_w2v_postwarmup_lr","batch_size","beam_search_language_model","best_model_metric","bias","bidirectional","classifier_activation","classifier_hidden_sizes","command","competition_mode","constantOffsetSD","ctc_bias","ctc_bidirectional","ctc_dropout","ctc_fc_activation_function","ctc_fc_hidden_sizes","ctc_gru_hidden_size","ctc_learnable_inital_state","ctc_loss_reduction","ctc_num_gru_layers","day_batches","decoding_script","disable_w2v_feature_extractor_grad","discriminator_checkpoint","discriminator_dropout","discriminator_hidden_activation","discriminator_hidden_sizes","discriminator_loss_weight","dropout","early_stopping_delta","early_stopping_epsilon","early_stopping_patience","encoder_bias","encoder_bidirectional","encoder_dropout","encoder_fc_activation_function","encoder_fc_hidden_sizes","encoder_gru_hidden_size","encoder_learnable_inital_state","encoder_num_gru_layers","entity","epochs","experiment_name","experiment_type","fc_activation_function","fc_hidden_sizes","feature_extractor_activation","from_checkpoint","gaussian_smooth_width","gradient_clipping","gru_hidden_size","head_checkpoint","head_fc_activation_function","head_fc_hidden_sizes","head_gru_hidden_size","head_gru_num_layers","hidden_size","input_dropout","input_layer_nonlinearity","intermediate_head_fc_activation_function","intermediate_head_fc_hidden_sizes","intermediate_loss_squared","intermediate_loss_weight","learnable_inital_state","learning_rate","limit_samples","llm_rescoring","lm_decode_alpha","lm_decode_beam_prune_logp","lm_decode_beam_width","lm_decode_beta","lm_decode_test_predictions","lm_decode_token_min_logp","lm_score_boundary","log_every_n_batches","log_results_as_artifact","loss_function","mamba_d_model","mamba_n_layer","method","metric.goal","metric.name","minimize_best_model_metric","name","num_gru_layers","only_test","optimizer","optimizer_epsilon","parameters.batch_sizes","parameters.constantOffsetSD.distribution","parameters.constantOffsetSD.max","parameters.constantOffsetSD.min","parameters.ctc_fc_hidden_sizess","parameters.ctc_gru_hidden_sizes","parameters.ctc_num_gru_layerss","parameters.encoder_dropout.distribution","parameters.encoder_dropout.max","parameters.encoder_dropout.min","parameters.encoder_fc_hidden_sizess","parameters.encoder_gru_hidden_sizes","parameters.encoder_learnable_inital_states","parameters.encoder_num_gru_layerss","parameters.gaussian_smooth_width.distribution","parameters.gaussian_smooth_width.max","parameters.gaussian_smooth_width.min","parameters.head_fc_hidden_sizess","parameters.head_gru_hidden_sizes","parameters.head_gru_num_layerss","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.learning_rates","parameters.optimizer_epsilon.distribution","parameters.optimizer_epsilon.max","parameters.optimizer_epsilon.min","parameters.optimizer_epsilons","parameters.scheduler_gamma.distribution","parameters.scheduler_gamma.max","parameters.scheduler_gamma.min","parameters.suc_dropout.distribution","parameters.suc_dropout.max","parameters.suc_dropout.min","parameters.suc_dropouts","parameters.suc_hidden_sizess","parameters.w2v_do_stable_layer_norms","parameters.w2v_learning_rate.distribution","parameters.w2v_learning_rate.max","parameters.w2v_learning_rate.min","parameters.w2v_warmup_steps.distribution","parameters.w2v_warmup_steps.max","parameters.w2v_warmup_steps.min","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","parameters.whiteNoiseSD.distribution","parameters.whiteNoiseSD.max","parameters.whiteNoiseSD.min","predict_on_train","prepend_gru_to_head","preprocessing","program","project","remove_punctuation","results_subdir_name","return_best_model","run_cap","sample_rate","scheduler","scheduler_gamma","scheduler_step_size","seed","skip_decoding","suc_checkpoint","suc_dropout","suc_for_ctc_checkpoint","suc_hidden_activation","suc_hidden_sizes","tokenizer","tokenizer_checkpoint","train_on_val_once","unfolder_kernel_len","unfolder_stride_len","unfreeze_strategy","use_fast_tokenizer","use_prefix_beam_search","use_wandb","visualize_predictions_n_batches","w2v_do_stable_layer_norm","w2v_learning_rate","w2v_skip_loading_weights","w2v_warmup_start_step","w2v_warmup_steps","wav2vec_checkpoint","weight_decay","whiteNoiseSD","test_accuracy","test_cle","test_cross_entropy_loss","test_ctc_loss","test_decoder_cer","test_decoder_cer_CI_end","test_decoder_cer_CI_start","test_decoder_wer","test_decoder_wer_CI_end","test_decoder_wer_CI_start","test_mean_cross_entropy_loss","test_phoneme_error_rate","test_precision","test_recall","test_word_error_rate","test_word_error_rate_lm_decode","train_accuracy","train_cle","train_combined_ctc_loss","train_combined_loss","train_cross_entropy_loss","train_ctc_loss","train_intermediate_loss","train_intermediate_loss_squared","train_mean_cross_entropy_loss","train_phoneme_error_rate","train_precision","train_recall","train_word_error_rate","val_accuracy","val_cle","val_combined_ctc_loss","val_combined_loss","val_cross_entropy_loss","val_ctc_loss","val_intermediate_loss","val_intermediate_loss_squared","val_mean_cross_entropy_loss","val_phoneme_error_rate","val_precision","val_recall","val_word_error_rate"
"experiment_1","","finished","-","","","2024-08-20T10:37:59.000Z","1988","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","1024","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.3271836723600114","","","","","","","","","","","0.4924487939902714","","","","","","","1.0866924293579594","","","","","","","0.6174506655623836","","","","","","1.5290918690817696","","","","","","","0.526498828615461"
"experiment_1","","finished","-","","","2024-08-19T22:21:15.000Z","2812","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.4689499480383736","","","","","","","","","","","0.5408654276813779","","","","","","","1.399078216283552","","","","","","","0.7031225989903173","","","","","","1.5973148431096758","","","","","","","0.561455004981586"
"experiment_1","","finished","-","","","2024-08-19T16:10:30.000Z","2331","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","1024","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.3624035120010376","","","","","","","","","","","0.5512800067663193","","","","","","","1.0479128923146956","","","","","","","0.7145531187134404","","","","","","1.534990898200444","","","","","","","0.5698020756244659"
"experiment_1","","finished","-","","","2024-08-20T01:37:25.000Z","3073","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","512","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.570034452847072","","","","","","","","","","","0.5684345832892826","","","","","","","1.3335568597239833","","","","","","","0.7078306920105412","","","","","","1.7089553560529436","","","","","","","0.5950460433959961"
"experiment_1","","finished","-","","","2024-08-20T03:47:38.000Z","2573","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","1024","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.5198965583528792","","","","","","","","","","","0.5783233855451856","","","","","","","1.3244778994591004","","","","","","","0.7637137794686902","","","","","","1.6609041946274894","","","","","","","0.6029460025685174"
"experiment_1","","finished","-","","","2024-08-20T09:26:44.000Z","3510","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","512","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.587003767490387","","","","","","","","","","","0.5830002214227404","","","","","","","1.554416012379431","","","","","","","0.7415110300625524","","","","","","1.72709344966071","","","","","","","0.6120474508830479"
"experiment_1","","finished","-","","","2024-08-19T21:26:30.000Z","3279","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","1024","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.6168518492153712","","","","","","","","","","","0.5969819724559784","","","","","","","1.4631239493047037","","","","","","","0.7345769482274209","","","","","","1.7688061339514596","","","","","","","0.6120362132787704"
"experiment_1","","finished","-","","","2024-08-20T17:05:19.000Z","3866","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.6241676296506609","","","","","","","","","","","0.6006531545094081","","","","","","","1.5471420172722108","","","","","","","0.7563995329603073","","","","","","1.7289107527051653","","","","","","","0.6106908810990197"
"experiment_1","","finished","-","","","2024-08-19T14:28:18.000Z","2458","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","512","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.6056859833853585","","","","","","","","","","","0.6050327249935695","","","","","","","1.4155624989540343","","","","","","","0.7342681884765625","","","","","","1.8086352688925609","","","","","","","0.6427937235151019"
"experiment_1","","finished","-","","","2024-08-20T06:21:23.000Z","3082","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","256","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.6919806259019037","","","","","","","","","","","0.6304818860122136","","","","","","","1.487948791634652","","","","","","","0.7432822267855367","","","","","","1.8064280663217815","","","","","","","0.6496298015117645"
"experiment_1","","finished","-","","","2024-08-20T14:49:43.000Z","3013","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","512","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.767457834311894","","","","","","","","","","","0.6452029688017709","","","","","","","1.770742404845453","","","","","","","0.806416884545357","","","","","","1.913681157997676","","","","","","","0.6719631424971989"
"experiment_1","","finished","-","","","2024-08-20T16:00:42.000Z","3841","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","1024","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","1.7372930816241674","","","","","","","","","","","0.6525269363607679","","","","","","","1.6586122926204436","","","","","","","0.7932129079295743","","","","","","1.9040274620056152","","","","","","","0.6728923874241965"
